Circ Region,Transaction Date,Patron Zip,Source,Item Age,Checkouts,Checkouts from Holds,Holds Placed,Home Library Code,Home Library Name,Media Type,Original Item Location,Original Item Branch,Original Item Region,Transaction Method,P Type,Branch Blending,Item Type,Circ Branch,Item Code,Item Definition,Central Divisions,PType Age,Checkout Path,Reading Format,Language,Summer Reading Code,Renewals,OD Renewal,Circ,Checkins,Book/Non-Book,PType Code
Park Slope,7/8/2026,11211,Sierra,Adult,2,0,0,60,,Physical,60awl,Williamsburgh,Park Slope,Self-Check,Senior Citizen,,Book,Williamsburgh,awl,Adult World Language,Branches,Senior Citizen,Unknown,,Yiddish,TEMPORARILY BLANK,0,,2,0,Book,Senior Citizen
New Utrecht,7/8/2026,11219,Sierra,Juvenile,2,0,0,67,,Physical,67jnf,McKinley Park,New Utrecht,Circ Desk,Branch Cards,,Book,McKinley Park,jnf,Juvenile Non-Fiction,Branches,Branch Cards,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Branch Cards
No Region,7/8/2026,11226,Sierra,Juvenile,2,0,0,33,,Physical,38jje,Flatbush,Flatbush,Online/Web,Adult,,Book,Flatbush,jje,Juvenile Picture Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11238,Sierra,Juvenile,2,0,0,01,,Physical,02jwl,Central,Central,Self-Check,Adult,,Book,Central,jwl,Juvenile World Language,Youth Wing - Juvenile,Adult,Unknown,,Chinese,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11238,Sierra,Juvenile,2,0,0,01,,Physical,02jnf,Central,Central,Self-Check,Adult,,Book,Central,jnf,Juvenile Non-Fiction,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11230,Sierra,Juvenile,2,0,0,01,,Physical,02jje,Central,Central,Self-Check,Adult,,Book,Central,jje,Juvenile Picture Book,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11238,Sierra,Juvenile,2,0,0,01,,Physical,02jje,Central,Central,Self-Check,Adult,,Book,Central,jje,Juvenile Picture Book,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11223,Sierra,Juvenile,2,0,0,42,,Physical,02jer,Central,Central,Self-Check,Juvenile,,Book,Central,jer,Juvenile Early Readers,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
Central,7/8/2026,11217,Sierra,Juvenile,2,0,0,01,,Physical,02jfc,Central,Central,Self-Check,Juvenile,,Book,Central,jfc,Juvenile Fiction,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
Central,7/8/2026,11413,Sierra,Juvenile,2,0,0,79,,Physical,02jje,Central,Central,Self-Check,Juvenile,,Book,Central,jje,Juvenile Picture Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
Central,7/8/2026,11205,Sierra,Juvenile,2,0,0,01,,Physical,02jra,Central,Central,Self-Check,Juvenile,,Book,Central,jra,Juvenile Read-Along Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
Central,7/8/2026,11225,Sierra,Juvenile,2,0,0,01,,Physical,02jbb,Central,Central,Self-Check,Adult,,Juvenile Board Book,Central,jbb,Juvenile Board Book,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11201,Sierra,Juvenile,2,0,0,31,,Physical,02jbr,Central,Central,Self-Check,Adult,,Juvenile Bridge Book,Central,jbr,Juvenile Bridge Book,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Adult
Central,7/8/2026,11233,Sierra,Juvenile,2,0,0,01,,Physical,02jbr,Central,Central,Self-Check,Juvenile,,Juvenile Bridge Book,Central,jbr,Juvenile Bridge Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
Central,7/8/2026,11238,Sierra,Juvenile,2,0,0,01,,Physical,02jbr,Central,Central,Self-Check,Juvenile,,Juvenile Bridge Book,Central,jbr,Juvenile Bridge Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,2,0,Book,Juvenile
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,11anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,Art & Music,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,23anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,Business & Career Center,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,01adk,Central,Central,E-Commerce,Adult,,,Central,adk,Central Deck Collection,Central Library 1,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,01adk,Central,Central,E-Commerce,Adult,,,Central,adk,Central Deck Collection,Central Library 1,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,01adk,Central,Central,E-Commerce,Senior Citizen,,,Central,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,01adk,Central,Central,E-Commerce,Senior Citizen,,,Central,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,01adk,Central,Central,E-Commerce,Senior Citizen,,,Central,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,01adk,Central,Central,E-Commerce,Senior Citizen,,,Central,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,01adk,Central,Central,E-Commerce,Senior Citizen,,,Central,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14agn,Central,Central,E-Commerce,Adult,,Adult Graphic Novel,Central,agn,Adult Graphic Novel,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14agn,Central,Central,E-Commerce,Adult,,Adult Graphic Novel,Central,agn,Adult Graphic Novel,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14agn,Central,Central,E-Commerce,Adult,,Adult Graphic Novel,Central,agn,Adult Graphic Novel,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14afc,Central,Central,E-Commerce,Adult,,Book,Central,afc,Adult Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14afc,Central,Central,E-Commerce,Adult,,Book,Central,afc,Adult Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,14anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,14apb,Central,Central,E-Commerce,Adult,,Book,Central,apb,Adult Paperback,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,14abi,Central,Central,E-Commerce,Senior Citizen,,Book,Central,abi,Adult Biography,Language & Literature,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,14alp,Central,Central,E-Commerce,Senior Citizen,,Book,Central,alp,Adult Large Print,Language & Literature,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11213,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,16anf,Central,Central,E-Commerce,Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,16anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,16anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,16anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,16anf,Central,Central,E-Commerce,Senior Citizen,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,61agn,Washington Irving,Crown Heights,E-Commerce,Adult,,Adult Graphic Novel,Washington Irving,agn,Adult Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,30afc,Crown Heights,Crown Heights,E-Commerce,Adult,,Book,Crown Heights,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,29abi,Bushwick,Crown Heights,E-Commerce,Senior Citizen,,Book,Bushwick,abi,Adult Biography,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,30anf,Crown Heights,Crown Heights,E-Commerce,Senior Citizen,,Book,Crown Heights,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,41afc,Greenpoint,Crown Heights,E-Commerce,Senior Citizen,,Book,Greenpoint,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,41anf,Greenpoint,Crown Heights,E-Commerce,Senior Citizen,,Book,Greenpoint,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,41anf,Greenpoint,Crown Heights,E-Commerce,Senior Citizen,,Book,Greenpoint,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,61anf,Washington Irving,Crown Heights,E-Commerce,Senior Citizen,,Book,Washington Irving,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,36agn,East Flatbush,Flatbush,E-Commerce,Adult,,Adult Graphic Novel,East Flatbush,agn,Adult Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,25anf,Borough Park,Flatbush,E-Commerce,Adult,,Book,Borough Park,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,33anf,Clarendon,Flatbush,E-Commerce,Adult,,Book,Clarendon,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,33anf,Clarendon,Flatbush,E-Commerce,Adult,,Book,Clarendon,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11219,Sierra,Adult,0,0,0,48,,Physical,78afc,Paerdegat,Flatbush,E-Commerce,Adult,,Book,Paerdegat,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,54afc,Rugby,Flatbush,E-Commerce,Adult,,Book,Rugby,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,77awl,Windsor Terrace,Flatbush,E-Commerce,Adult,,Book,Windsor Terrace,awl,Adult World Language,Branches,Adult,Unknown,,Russian,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,39abi,Flatlands,Flatbush,E-Commerce,Senior Citizen,,Book,Flatlands,abi,Adult Biography,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,39afc,Flatlands,Flatbush,E-Commerce,Senior Citizen,,Book,Flatlands,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,25anf,Borough Park,Flatbush,E-Commerce,Senior Citizen,,Book,Borough Park,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,33anf,Clarendon,Flatbush,E-Commerce,Senior Citizen,,Book,Clarendon,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,38abi,Flatbush,Flatbush,E-Commerce,Senior Citizen,,Book,Flatbush,abi,Adult Biography,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11238,Sierra,Adult,0,0,0,53,,Physical,38abi,Flatbush,Flatbush,E-Commerce,Senior Citizen,,Book,Flatbush,abi,Adult Biography,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,68anf,Mill Basin,Flatbush,E-Commerce,Senior Citizen,,Book,Mill Basin,anf,Adult Non-Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11215,Sierra,Adult,0,0,0,53,,Physical,54afc,Rugby,Flatbush,E-Commerce,Senior Citizen,,Book,Rugby,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,80agn,Ryder,Kings Highway,E-Commerce,Adult,,Adult Graphic Novel,Ryder,agn,Adult Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,66afc,Gerritsen Beach,Kings Highway,E-Commerce,Adult,,Book,Gerritsen Beach,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,76anf,Homecrest,Kings Highway,E-Commerce,Adult,,Book,Homecrest,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,43anf,Kensington,Kings Highway,E-Commerce,Adult,,Book,Kensington,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,43anf,Kensington,Kings Highway,E-Commerce,Adult,,Book,Kensington,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11218,Sierra,Adult,0,0,0,48,,Physical,44anf,Kings Bay,Kings Highway,E-Commerce,Adult,,Book,Kings Bay,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,45afc,Kings Highway,Kings Highway,E-Commerce,Adult,,Book,Kings Highway,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11219,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11219,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11219,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48afc,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11219,Sierra,Adult,0,0,0,48,,Physical,48anf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48anf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48asf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48asf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48asf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,48asf,Midwood,Kings Highway,E-Commerce,Adult,,Book,Midwood,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,80afc,Ryder,Kings Highway,E-Commerce,Adult,,Book,Ryder,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,80afc,Ryder,Kings Highway,E-Commerce,Adult,,Book,Ryder,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,80afc,Ryder,Kings Highway,E-Commerce,Adult,,Book,Ryder,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,80anf,Ryder,Kings Highway,E-Commerce,Adult,,Book,Ryder,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,56afc,Sheepshead Bay,Kings Highway,E-Commerce,Adult,,Book,Sheepshead Bay,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11230,Sierra,Adult,0,0,0,48,,Physical,56asf,Sheepshead Bay,Kings Highway,E-Commerce,Adult,,Book,Sheepshead Bay,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Adult
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,44afc,Kings Bay,Kings Highway,E-Commerce,Senior Citizen,,Book,Kings Bay,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,45afc,Kings Highway,Kings Highway,E-Commerce,Senior Citizen,,Book,Kings Highway,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
No Region,7/8/2026,11210,Sierra,Adult,0,0,0,48,,Physical,45afc,Kings Highway,Kings Highway,E-Commerce,Senior Citizen,,Book,Kings Highway,afc,Adult Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,1,,1,0,Book,Senior Citizen
